"REF_DATE","GEO","DGUID","Prices","Sector","Flows and stocks","Assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","671527","","","","0"
"2019-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","675608","","","","0"
"2020-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","677381","","","","0"
"2020-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","677353","","","","0"
"2020-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","680491","","","","0"
"2020-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","683809","","","","0"
"2021-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","684878","","","","0"
"2021-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","688050","","","","0"
"2021-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","692437","","","","0"
"2021-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","696582","","","","0"
"2022-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","697475","","","","0"
"2022-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","700029","","","","0"
"2022-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","703817","","","","0"
"2022-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","706610","","","","0"
"2023-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","707547","","","","0"
"2023-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","710239","","","","0"
"2023-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","713561","","","","0"
"2023-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Total non-residential","Dollars","81","millions","6","v1064456526","7.2.1.3.2","715757","","","","0"
"2015-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231363","","","","0"
"2015-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231379","","","","0"
"2015-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231687","","","","0"
"2015-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","232119","","","","0"
"2016-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231929","","","","0"
"2016-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231413","","","","0"
"2016-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231168","","","","0"
"2016-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231123","","","","0"
"2017-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231278","","","","0"
"2017-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231152","","","","0"
"2017-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","231515","","","","0"
"2017-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","232231","","","","0"
"2018-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","232798","","","","0"
"2018-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","233162","","","","0"
"2018-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","233930","","","","0"
"2018-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","234896","","","","0"
"2019-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","235476","","","","0"
"2019-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","235721","","","","0"
"2019-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","236270","","","","0"
"2019-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237019","","","","0"
"2020-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237503","","","","0"
"2020-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237181","","","","0"
"2020-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237264","","","","0"
"2020-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237364","","","","0"
"2021-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237670","","","","0"
"2021-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237556","","","","0"
"2021-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237614","","","","0"
"2021-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237799","","","","0"
"2022-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237918","","","","0"
"2022-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237660","","","","0"
"2022-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237704","","","","0"
"2022-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237990","","","","0"
"2023-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237947","","","","0"
"2023-04","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237630","","","","0"
"2023-07","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237555","","","","0"
"2023-10","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Non-residential buildings","Dollars","81","millions","6","v1064456527","7.2.1.3.3","237740","","","","0"
"2015-01","Ontario","2016A000235","2017 constant prices","Total all sectors","Geometric end-year net stock","Engineering construction","Dollars","81","millions","6","v1064456528","7.2.1.3.4","188143","","","","0"
